31.4.3;colours and energies of electromagnetic radiation;joule;
31.4.3;colours and energies of electromagnetic radiation;equation;
31.4.3;colours and energies of electromagnetic radiation;explanation;
31.4.3;colours and energies of electromagnetic radiation;work (electrical);
31.4.3;colours and energies of electromagnetic radiation;being;

31.5;lasers;Laser;2
31.5;lasers;photon;
31.5;lasers;Energy level;
31.5;lasers;Atom;
31.5;lasers;electron;
31.5;lasers;Energy;
31.5;lasers;radiation;
31.5;lasers;absorption (electromagnetic radiation);
31.5;lasers;Drop (liquid);
31.5;lasers;lighting;
31.5;lasers;sun;
31.5;lasers;nanosecond;
31.5;lasers;Microsecond;
31.5;lasers;Interference (wave propagation);
31.5;lasers;Absorption (acoustics);
31.5;lasers;millisecond;
31.5;lasers;Phase (matter);
31.5;lasers;up to;
31.5;lasers;Wavelength;
31.5;lasers;Process (science);
31.5;lasers;Amplitude;
31.5;lasers;Focus (optics);
31.5;lasers;Phase (waves);
31.5;lasers;Distance;

